API,WellId,CompletionDate,PackerDepth,TubingLowerDepth,TubingSize,TubingUpperDepth
4247537242,24564ca9-7a07-4174-b12a-3f5cdd65fd5b,8/1/2017 12:00:00 AM,10416,,2 7/8,10538
4217733818,0bface99-6c39-413a-8555-4276e4692d0c,1/19/2018 12:00:00 AM,0,,2 7/8,8810
4231740822,dc2a6da3-4d1f-4917-98fa-46055f7c8c0a,11/12/2017 12:00:00 AM,0,,2 7/8,8202
4217733822,4329485a-d778-44b0-9922-5f9b624b879d,4/25/2018 12:00:00 AM,0,,2 7/8,8927
4225535463,8a04aa59-78d7-4926-b5df-6350f7a34c6f,11/19/2017 12:00:00 AM,10300,,2 3/8,10317
4228336048,cc5490a0-ad5e-4f19-b2a6-6a350dde21d2,12/4/2017 12:00:00 AM,8584,,2 7/8,8604
4217733821,ec5b25af-61d6-4984-bf38-6a8c55467a91,1/22/2018 12:00:00 AM,0,,2 7/8,8911
4200347554,909ebaae-c3a5-4dec-9364-7a5161fe8bd3,2/21/2018 12:00:00 AM,0,,2 7/8,8942
4238935978,6b4e7d69-b205-473d-a6eb-7bdec5e34edd,1/12/2018 12:00:00 AM,10540,,2 7/8,10547
4228336037,72ccc33c-f3c7-468a-9f8b-8237df0da30d,11/22/2017 12:00:00 AM,8676,,2 7/8,8696
4238935957,b65e9925-af44-4fe4-89ba-8a345aeb8621,1/21/2018 12:00:00 AM,10322,,2 7/8,10352
4217733826,0b9e94b4-d96f-4ab8-9ff0-8ef28fe8cdc0,11/16/2017 12:00:00 AM,9286,,2 3/8,9304
4248333938,da85640d-0302-4b6a-9fa7-94ea424762b7,12/13/2017 12:00:00 AM,0,,2 3/8,12410
4247943720,8875d6d7-800f-46f7-acdd-96dfd1f6a0e5,12/25/2017 12:00:00 AM,12600,,2 7/8,12620
4228336041,fe033726-2368-4da3-bf96-a356496609ce,11/22/2017 12:00:00 AM,8644,,2 7/8,8664
4238935961,b57d44c6-0c26-47e4-b7fa-a67d07c16a4c,11/14/2017 12:00:00 AM,0,,2 7/8,9913
4231740825,e9272bd8-0831-45dd-a0a4-ac1245345d9a,11/8/2017 12:00:00 AM,0,,2 7/8,8804
4230133344,d13b993d-8e65-4ab0-8ce8-b7c777d2e70f,1/18/2018 12:00:00 AM,10104,,2 7/8,10134
4228336050,c21f76b3-cfb1-42af-887c-bddb8018f5ed,12/4/2017 12:00:00 AM,8572,,2 7/8,8592
4217733819,1f84cadb-0054-4fcc-a700-be7d2335fadf,1/20/2018 12:00:00 AM,0,,2 7/8,8800
4238935942,d07a05dc-cd09-49c8-9460-c7e22e7db570,12/21/2017 12:00:00 AM,9863,,3 1/2,9880
4217733817,30542a91-3673-4807-8e18-d039ee980a28,1/17/2018 12:00:00 AM,0,,2 7/8,8946
4225535464,4b6ebd5b-0ef0-46c7-a1f7-d988ee6e7c9c,11/10/2017 12:00:00 AM,10207,,2 3/8,10224
4200943097,75198844-f161-470c-b0fa-df6a5cb18ade,1/24/2018 12:00:00 AM,0,,2 3/8,1579
4231740824,e028bac1-a72b-4434-a33e-e0c730bef29c,11/8/2017 12:00:00 AM,0,,2 7/8,8926
4217733827,d56c6a1e-ea26-4e5c-8283-e736aeca1561,11/16/2017 12:00:00 AM,9176,,2 3/8,9195
4248546020,361f4641-76e9-4dcf-ad0d-ec9255cd1ace,1/18/2018 12:00:00 AM,0,,2 3/8,1310
4246934369,a3e7491e-5d94-474e-9027-f384b12ec3fc,11/9/2017 12:00:00 AM,4975,,2 3/8,4975
4225535487,d927187b-e07b-4e03-952f-08e0497ac369,1/12/2018 12:00:00 AM,10246,,2 7/8,10265
4225535482,62a7ea07-30b1-4234-ae5d-0d4b845c8d90,1/12/2018 12:00:00 AM,10164,,2 7/8,10185
4225535483,a6372a18-db16-4f18-8a0d-135160a102d2,1/12/2018 12:00:00 AM,10296,,2 7/8,10316
4231740840,c881cc33-9eda-4f02-9d6c-3816f4e7a9a0,11/4/2017 12:00:00 AM,0,,2 7/8,8681
4232941710,8551fd65-ee6d-4dd5-87a9-3adc3589d25e,12/30/2017 12:00:00 AM,0,,2 7/8,9286
4221135578,be69d2f7-8e34-4936-b81a-430337d97e65,12/5/2017 12:00:00 AM,0,,2 3/8,11697
4225535485,1f8a9ecb-ae2b-420f-b921-b7bce8f4db3c,1/12/2018 12:00:00 AM,10151,,2 7/8,10170
4232941708,ce26d9c5-9d02-4148-8461-cf11f9f53c0a,12/31/2017 12:00:00 AM,0,,2 7/8,9180
4225535475,3236a61b-5d27-4d7f-b5d4-d8e020afc6fe,1/12/2018 12:00:00 AM,9980,,2 7/8,9999
4225535474,fbe77c6a-5ac1-4582-a4ec-fb266e6946eb,1/12/2018 12:00:00 AM,10065,,2 7/8,10085
17101225670000,2ee43388-b3b7-47bc-a918-ac663ecb21b2,10/8/2017 12:00:00 AM,12022,12075,02&03/08,0
35153236050000,1ead228d-29a7-4694-b082-1f2012138e2e,9/17/2017 12:00:00 AM,10010,,,
4230133450,1e290a4a-668b-405c-8d92-06b6b42cb816,12/1/2017 12:00:00 AM,0,,2 7/8,9814
4212737584,f9c25fbe-cdd2-4249-a73f-097d2ed075e1,12/16/2017 12:00:00 AM,2860,,2 3/8,2872
4230133478,c83b051f-5784-433b-8112-0de59f56e649,11/13/2017 12:00:00 AM,8362,,2 7/8,8384
4238339905,c0aed19c-38da-4455-bb6b-172000228d12,4/26/2018 12:00:00 AM,0,,2 7/8,6775
4217733838,ea17350a-815d-4399-a416-18ea41a38c5d,12/29/2017 12:00:00 AM,11472,,2 7/8,11491
4228336084,1493b1f1-a580-4091-9f69-204e4a39b4f3,11/9/2017 12:00:00 AM,8500,,2 3/8,8541
4228336080,b8a33d01-ef16-46dc-83ab-2420a27763f2,12/16/2017 12:00:00 AM,7094,,2 7/8,7116
4200347577,d8b49138-99d0-4e85-9aea-244b28fc03e5,1/30/2018 12:00:00 AM,0,,2 3/8,8308
4231136730,ad81b918-4c79-4ff9-8dbb-28b26977aa01,11/26/2017 12:00:00 AM,10535,,2 3/8,10556
4212737581,f7136454-bc7b-4c60-bd6e-309b138002f2,12/19/2017 12:00:00 AM,2710,,2 3/8,2728
4231740842,ac9940a9-dd32-4f2e-b92d-310d38d4ff82,1/5/2018 12:00:00 AM,0,,2 7/8,10655
4238935995,0e9b00c6-f620-4ddc-a3e6-323f6727c4ea,1/12/2018 12:00:00 AM,10540,,2 7/8,10547
4217733839,3bdef4b1-33bc-4b6f-bfce-364835b0778d,12/29/2017 12:00:00 AM,11677,,2 7/8,11709
4222739153,730ea737-fee4-4d6f-a1b8-433f3a171ef7,9/14/2017 12:00:00 AM,0,,2 7/8,7000
4222739153,730ea737-fee4-4d6f-a1b8-433f3a171ef7,9/14/2017 12:00:00 AM,0,,2 7/8,7387
4231136729,e3a5aba6-1fca-4deb-8b54-536e96afcbaa,11/28/2017 12:00:00 AM,10450,,2 7/8,10469
4246140637,220de637-dee7-426f-b0ac-5fd5df8a44cd,1/18/2018 12:00:00 AM,0,,2 3/8,8132
4230133460,6eda9f23-9c1b-4d92-a28d-64b2e3792bb4,12/8/2017 12:00:00 AM,10032,,2 7/8,10048
4216934249,de3406d8-8c73-4ab8-8a80-69f429a78b35,12/29/2017 12:00:00 AM,0,,2 3/8,5048
4231136731,915802f6-cae9-4b69-bd15-76ddfeb3fe9e,11/28/2017 12:00:00 AM,10410,,2 7/8,10446
4246140617,83e3f180-1f89-4877-bdb3-776f0b5d7cbb,1/17/2018 12:00:00 AM,0,,2 7/8,2982
4247731045,c4640c6a-5139-4039-a4ff-788bdeb015db,11/1/2017 12:00:00 AM,0,,2 3/8,13576
4250136814,f005b99b-7d77-4bd9-8fe3-81895d3f0e50,11/23/2017 12:00:00 AM,4704,,2 7/8,4704
4238339916,16bb4a1d-eb7a-48ce-8597-82635f778376,12/3/2017 12:00:00 AM,0,,2 7/8,8911
4219531928,3a7ee446-432a-4981-b577-83ca0fd8ae26,10/23/2017 12:00:00 AM,0,,2 7/8,6241
4230133396,aa3439ab-45d9-4947-9991-871535f8bf25,11/4/2017 12:00:00 AM,10499,,2 7/8,10530
4222739154,b9fe31e0-5a43-4465-bec0-89ef40863288,11/13/2017 12:00:00 AM,0,,2 7/8,6322
4221135581,6c21f394-5bea-4d9c-96eb-8cd611911244,11/27/2017 12:00:00 AM,0,,2 3/8,11604
4235733641,cfa43b25-c82c-4e91-8e6a-91de1b56ddf5,8/9/2017 12:00:00 AM,0,,2 7/8,6706
4201335486,488dec5d-bb32-4d9e-910b-9cc399a47cdc,11/20/2017 12:00:00 AM,0,,2 7/8,6627
4230133477,bc1b439f-423d-4867-ba56-9edbf1145dac,11/13/2017 12:00:00 AM,8315,,2 7/8,8337
4246140630,fd22724c-c31f-4c00-bd8e-a5864fe84b03,1/2/2018 12:00:00 AM,0,,,0
4246140630,fd22724c-c31f-4c00-bd8e-a5864fe84b03,1/2/2018 12:00:00 AM,7951,,2 7/8,7968
4230133479,1bd3f006-734a-4021-97ff-a6b76f22bcc2,11/15/2017 12:00:00 AM,8367,,2 7/8,8389
4230133388,8d554bf3-201d-498b-a1d5-b5addd20136c,1/26/2018 12:00:00 AM,10623,,2 7/8,10654
4225535515,046fd0b2-2c5f-4c8c-9ddb-bec6e479f78a,11/8/2017 12:00:00 AM,9560,,2 3/8,9560
4239332700,1b097a52-e1a1-444e-add9-c67e73f5b1fb,9/11/2017 12:00:00 AM,0,,2 7/8,7758
4231740902,0862daf9-546a-44ba-bc4c-cbcf8e4aaaea,1/26/2018 12:00:00 AM,7662,,2 7/8,7677
4235733644,73612d24-4382-47b5-8d17-cd885ac9bef9,9/12/2017 12:00:00 AM,0,,2 7/8,6581
4231331345,3307bf4b-19ae-473f-beb2-d59d99605f3c,9/30/2017 12:00:00 AM,9356,,2 3/8,9356
4201335487,049c902a-0d5c-4d1f-804d-d6788001f18f,11/20/2017 12:00:00 AM,0,,2 7/8,6718
4200347567,aec93b13-ac8f-492c-b238-da6e87040bd2,12/13/2017 12:00:00 AM,0,,2 7/8,8905
4201335484,cd102f2c-f55d-4cca-8e1b-dda43566a524,11/7/2017 12:00:00 AM,7867,,2 7/8,7877
4200347593,04a612a1-7dd4-497e-b532-f2ee8f362ff7,1/23/2018 12:00:00 AM,0,,2 3/8,8306
4231740901,cb804eb4-b95b-45e4-8fb0-f3a6229d8235,1/29/2018 12:00:00 AM,7762,,2 7/8,7779
4228336085,5591aef7-a386-44b3-9af2-f7dc78c9cf21,11/8/2017 12:00:00 AM,8501,,2 3/8,8522
17017361080000,1f0de866-dc8c-4c70-afc7-01752b3882ed,1/24/2018 12:00:00 AM,,1020,02&07/08,0
4246140624,24ec7d9a-98e8-4423-83dc-02711c1a069c,12/11/2017 12:00:00 AM,0,,,0
4246140624,24ec7d9a-98e8-4423-83dc-02711c1a069c,12/11/2017 12:00:00 AM,0,,2 7/8,8698
4246140636,39259d13-789a-4d2d-9a89-045697fc92d5,12/20/2017 12:00:00 AM,8972,,2 7/8,8986
4201335508,ac2a10f5-b865-4703-ad8c-0590c7252c96,6/2/2018 12:00:00 AM,7350,,2 3/8,7350
4217337634,21d44a24-cd6e-4951-808f-05fc09da245c,12/1/2017 12:00:00 AM,0,,2 7/8,7454
4203332428,fe84cec9-4423-4373-a8d2-078ebd78d38b,10/20/2017 12:00:00 AM,0,,2 7/8,6974
4228336098,41977976-ad03-43e8-8aef-09a0df61808b,12/2/2017 12:00:00 AM,8768,,2 3/8,8791
4237331315,55e995a0-9020-4494-8414-0b63268163f7,1/8/2018 12:00:00 AM,9689,,2 3/8,9730
4228336088,c82aee58-2306-4b08-9028-10ed4403a69e,12/2/2017 12:00:00 AM,8628,,2 3/8,8651
4246140623,4868e77f-0d73-4425-80f6-13391f176398,12/12/2017 12:00:00 AM,0,,2 7/8,8072
4246140623,4868e77f-0d73-4425-80f6-13391f176398,12/12/2017 12:00:00 AM,0,,,0
4228534030,849efab5-204f-44f3-87d5-188517d1c441,1/9/2018 12:00:00 AM,10499,,2 3/8,10490
4217337654,07761f3e-90e4-429e-bfc3-1c8c54c19c62,11/28/2017 12:00:00 AM,0,,2 7/8,8885
4225535560,8b6450ca-cc3a-46af-a79d-1e185c99e57d,1/12/2018 12:00:00 AM,9978,,2 7/8,9998
4231136743,4445d524-01f6-4e88-b57a-2073736e65f0,1/23/2018 12:00:00 AM,9619,,2 7/8,9641
4238339913,6bbe6526-6c93-4633-b333-22fb9e3a034b,1/31/2018 12:00:00 AM,0,,2 7/8,8747
4238339914,49808ffc-e96b-4634-bcce-269fea72bf17,1/31/2018 12:00:00 AM,0,,2 7/8,8827
4217337677,95233984-43a2-422e-8f85-2a91eb97e741,1/28/2018 12:00:00 AM,0,,2 7/8,6775
4225535555,4c7c1cb3-6e63-4fa4-9882-30ad8c1e2c73,12/12/2017 12:00:00 AM,13397,,2 3/8,13419
4231136734,c127a5f1-e575-42ab-a145-39d2933114c3,12/15/2017 12:00:00 AM,10060,,2 7/8,10073
4246140627,075ea15b-9d88-4d9f-97f8-3a782d5709e1,12/15/2017 12:00:00 AM,0,,2 7/8,8370
4246140627,075ea15b-9d88-4d9f-97f8-3a782d5709e1,12/15/2017 12:00:00 AM,0,,,0
4228336114,bc90dbaf-bd46-44e7-9505-3e9e00a9b001,11/8/2017 12:00:00 AM,8530,,2 3/8,8530
4243937127,ef540275-ccc4-434d-8e8f-45274a1094bf,12/19/2017 12:00:00 AM,7996,,2 3/8,8003
4248333942,12d0b161-4766-4d14-91a6-4b6a23a9829b,12/7/2017 12:00:00 AM,0,,2 3/8,12425
4246140625,f73eeb3b-27c2-41c5-8cff-50d82ac07fcd,12/14/2017 12:00:00 AM,0,,,0
4246140625,f73eeb3b-27c2-41c5-8cff-50d82ac07fcd,12/14/2017 12:00:00 AM,0,,2 7/8,9091
4228336096,c6770f5f-cce1-4257-ae27-5824b8fa4373,12/4/2017 12:00:00 AM,8750,,2 3/8,8771
4228336095,348cd3db-c4a4-4895-b876-58a4db12ef8d,12/8/2017 12:00:00 AM,8708,,2 3/8,8731
4215733225,297b9dbd-b6fb-4e7c-9795-59676faabd58,12/22/2017 12:00:00 AM,4105,,2 3/8,4105
4215733225,297b9dbd-b6fb-4e7c-9795-59676faabd58,5/3/2018 12:00:00 AM,0,,2 3/8,3997
4228336099,6c151bef-38eb-41a8-82d9-59d5ff4d6511,11/30/2017 12:00:00 AM,8783,,2 3/8,8804
4246140642,00ef9ece-730d-4ccc-830e-6dcc456468d8,1/4/2018 12:00:00 AM,6884,,2 7/8,6884
4246140626,bd894473-ea3e-4c98-8e15-759cbeacb18a,12/15/2017 12:00:00 AM,0,,,0
4246140626,bd894473-ea3e-4c98-8e15-759cbeacb18a,12/15/2017 12:00:00 AM,0,,2 7/8,9443
4228336094,cbe6f792-5212-4f87-af0b-77de956a4f1a,12/9/2017 12:00:00 AM,8699,,2 3/8,8721
4247537266,e67b38ad-c750-4c0d-a35a-78473874620f,12/21/2017 12:00:00 AM,0,,5 1/2,10808
4246140632,012237d8-847d-40bb-9050-7a642d27976a,12/16/2017 12:00:00 AM,9010,,2 7/8,9025
4217337655,f9ecefd5-dd66-4610-afe9-813431ce1af9,12/21/2017 12:00:00 AM,0,,2 7/8,9411
4238936204,196b8703-48e3-45b9-8ee3-820dc515dd39,12/4/2017 12:00:00 AM,0,,2 7/8,10141
4231136742,840aba0d-fff0-484a-abe1-82443bf17ec9,1/23/2018 12:00:00 AM,9599,,2 7/8,9621
4225535556,74b7b9c8-ff1d-4af9-ba7d-889039774aa3,12/12/2017 12:00:00 AM,13478,,2 3/8,13500
4238339955,d4b4ac85-ee64-4758-94d6-89024d72fc0a,1/24/2018 12:00:00 AM,0,,,0
4238339955,d4b4ac85-ee64-4758-94d6-89024d72fc0a,1/24/2018 12:00:00 AM,7479,,2 7/8,7491
4217337633,7c088e7b-4c86-4b32-8567-902ee2429b67,12/7/2017 12:00:00 AM,0,,2 7/8,7019
4237139589,5141d8fd-13f3-4ad3-9b31-95c3e9fee705,11/15/2017 12:00:00 AM,0,,2 7/8,9203
4249737934,44849a3a-a200-47ac-b2f0-9802b77fcbae,1/12/2018 12:00:00 AM,0,,2 3/8,6693
4228336093,e0150d05-28a5-4d39-b5c1-98f7a4f248e5,12/10/2017 12:00:00 AM,8750,,2 3/8,8769
4217337642,e628ffe8-2d1f-456c-9489-a4e259d81a7d,1/2/2018 12:00:00 AM,0,,2 7/8,7341
4217337642,e628ffe8-2d1f-456c-9489-a4e259d81a7d,1/2/2018 12:00:00 AM,0,,2 7/8,7299
4231136740,b2b5782a-8e7b-4242-a7bd-a5b2d26c5469,1/23/2018 12:00:00 AM,9657,,2 7/8,9679
4235733652,75a10511-2717-4b5b-9b64-b5371cc7904c,10/20/2017 12:00:00 AM,0,,2 7/8,6864
4243937129,21307e96-3cbf-4d60-b3cc-b7bfd80611c2,12/19/2017 12:00:00 AM,0,,2 3/8,8296
4215733227,ec32b1d8-92be-4a2c-b233-c63efc8e91ac,11/6/2017 12:00:00 AM,3132,,2 3/8,3163
4217337645,2c580512-c7b3-4f86-94cf-c6dadc772628,1/2/2018 12:00:00 AM,0,,2 7/8,7335
4228336092,5117d304-4b5d-4338-b57c-cfa0e01cecda,12/10/2017 12:00:00 AM,8894,,2 3/8,8915
4231136744,fa54a2af-31d6-4561-be92-d0e10a93c83b,1/21/2018 12:00:00 AM,9588,,2 7/8,9610
4247537261,90fa291b-eda9-40f0-9e65-d1818a1fa6f4,1/21/2018 12:00:00 AM,0,,2 7/8,10970
4225535559,a8aa3a4a-f161-4084-9c50-e0bc51b3d4a8,1/12/2018 12:00:00 AM,9998,,2 7/8,10011
4237139591,4aea60ac-8eb3-494b-b2ea-e53fea541582,1/10/2018 12:00:00 AM,0,,2 7/8,10042
4217337643,d7f42d7e-00c6-46d0-93e9-e55ba4220f01,1/2/2018 12:00:00 AM,0,,2 7/8,7487
4250136823,9c1a5d9f-54a5-46b9-8bfb-e8b4301ce9a9,11/11/2017 12:00:00 AM,0,,2 7/8,4746
4228336089,9586bb10-723f-43b9-89d2-ebb69593f79f,12/1/2017 12:00:00 AM,8651,,2 3/8,8671
4217733848,c7209aa8-569a-45d7-8b5c-ed5ec95ebc8c,11/10/2017 12:00:00 AM,10398,,2 7/8,10418
4217733847,7628e8b6-7026-4f5b-94ec-f271fd748b94,11/10/2017 12:00:00 AM,10369,,2 7/8,10389
4228336100,99876718-43ac-4e65-a54b-f54cb674d861,11/29/2017 12:00:00 AM,8760,,2 3/8,8781
4246140635,8aa5ff0e-6268-4b86-a629-fdab99f37f22,12/18/2017 12:00:00 AM,8756,,2 7/8,8771
4249737935,8800db64-a32b-41b1-9aeb-fdec3ac0e4ad,1/9/2018 12:00:00 AM,0,,2 3/8,6500
17099216570000,1c6a82c2-8924-45fe-bb3f-314fefa2c8b4,1/18/2018 12:00:00 AM,1706,1786,02&03/08,0
4231136757,c5f12ed0-1c97-4bcc-8ee3-0ff4324cee39,1/7/2018 12:00:00 AM,9711,,2 7/8,9731
4222739225,b589c96d-bf10-4fc7-b6e4-135a00cf5c71,1/24/2018 12:00:00 AM,0,,2 7/8,6806
4201335512,ba82afe1-5f4a-4c94-a2ff-14a41520c0a7,11/3/2017 12:00:00 AM,9020,,2 7/8,9040
4217337708,cbd7e1cc-f026-498f-9da9-14d8830db7b9,1/13/2018 12:00:00 AM,0,,2 7/8,7338
4219933590,3085d55f-079a-4910-9f9f-15f42ed4934b,11/6/2017 12:00:00 AM,3350,,2 7/8,3350
4200347611,b627b8ff-d3ee-48f6-9a95-199a94a02033,11/16/2017 12:00:00 AM,0,,2 7/8,4667
4225134578,4481b369-9337-49eb-bea4-1cbf009ec586,1/12/2018 12:00:00 AM,0,,2 3/8,6832
4217337657,eaaaac00-c006-4bc5-aed6-1d5da9646e2b,1/6/2018 12:00:00 AM,0,,2 7/8,7266
4200347618,f70482e3-809b-4539-bcf9-220864dc3678,1/3/2018 12:00:00 AM,0,,2 7/8,3559
4242332400,6102b26e-6a78-47b4-a468-2be700d1f71a,3/1/2018 12:00:00 AM,10362,,2 7/8,10362
4238936302,ffb8d97a-fd7e-4737-a9f8-7442b335df12,12/18/2017 12:00:00 AM,0,,2 7/8,10152
4235733655,02f32037-ca4f-45ab-8a16-796a9cf16c08,11/25/2017 12:00:00 AM,0,,2 7/8,6510
4232941917,5a68bfcd-92f6-4d08-9361-8a9b4f2aa0d2,12/15/2017 12:00:00 AM,0,,2 7/8,11404
4225134576,6b1d0ca1-720c-4c65-8c01-8e223456ab49,1/13/2018 12:00:00 AM,0,,2 3/8,6768
4216538602,a4d2a733-92cf-4bcd-8ed2-94da7cb15170,1/4/2018 12:00:00 AM,0,,,0
4216538602,a4d2a733-92cf-4bcd-8ed2-94da7cb15170,1/4/2018 12:00:00 AM,0,,2 7/8,8693
4238936284,d67f235a-2232-4189-bf72-96e0d7ebd331,1/10/2018 12:00:00 AM,10049,,2 7/8,10073
4217337659,69afda99-05df-4de4-8368-9d7bbdce2fc1,1/6/2018 12:00:00 AM,0,,2 7/8,7435
4217337656,5689d217-4a93-45cb-ba29-9e7f2e756274,1/6/2018 12:00:00 AM,0,,2 7/8,7459
4225134577,11d5c20c-91f1-41d9-831a-a4370de0a8dd,1/12/2018 12:00:00 AM,0,,2 3/8,7008
4200347584,f48c9d55-b7b4-4d22-b5ae-bc1b7f735add,12/12/2017 12:00:00 AM,0,,2 7/8,4443
4221135590,899d0c79-df55-49c8-a28a-c0c03c1c83a8,1/20/2018 12:00:00 AM,0,,2 3/8,10804
4200347606,9aae7c5f-d19c-4ad3-b499-c806ff9cd9d7,12/22/2017 12:00:00 AM,0,,2 7/8,3559
4231136756,68d38e20-246b-4af7-8d78-ea4825ace248,1/7/2018 12:00:00 AM,9618,,2 7/8,9638
4210933160,278410a9-677b-41e9-b37d-f7d6ccc5423a,1/17/2018 12:00:00 AM,9897,,2 3/8,9914
4250136837,7d13e6b4-9a8a-4086-a346-f8da1748a60b,1/19/2018 12:00:00 AM,4676,,2 7/8,4676
4250733299,6928f865-5338-4116-abdb-fdb0fb202a60,12/28/2017 12:00:00 AM,6032,,2 7/8,6031
17023232060000,0db69f39-926d-43bc-8a4a-653dbac0e975,1/16/2018 12:00:00 AM,5104,5104,02&07/08,0
4250536609,cc35f5d7-f9a7-49ff-934c-03628ec0e9f3,1/9/2018 12:00:00 AM,0,,2 3/8,2508
4231741018,b9206914-df0d-4f7d-ba1b-0a8743e2e75e,1/11/2018 12:00:00 AM,0,,2 7/8,10632
4230133662,2b570b85-3226-4cc8-954e-0abd92e24770,1/8/2018 12:00:00 AM,10368,,2 7/8,10398
4231741028,7b4f274c-eed8-40ec-925a-0ceb2066dcaa,12/12/2017 12:00:00 AM,0,,2 7/8,8835
4231136762,850174ce-bdb6-4f09-b3b8-100a8709ab51,1/11/2018 12:00:00 AM,9440,,2 7/8,9460
4247943795,7a24584d-b78b-4ff9-a75b-11b9dfc1beca,1/9/2018 12:00:00 AM,10589,,2 7/8,10611
4210336582,e008a612-236b-45e5-97b8-19bef58385b0,12/24/2017 12:00:00 AM,3206,,2 7/8,3206
4250136855,af0a4fb3-aef7-4dc9-9a1d-287601abf4b7,1/25/2018 12:00:00 AM,0,,2 7/8,4716
4225535600,7d3ad73a-e020-4845-b8c5-309a88dd74df,12/8/2017 12:00:00 AM,12683,,2 3/8,12712
4231136761,98b9ec47-aebc-4c0b-bb63-3c5a3bbc323e,1/11/2018 12:00:00 AM,9531,,2 7/8,9550
4200943117,9d255d9b-fe91-4837-82eb-4287f03c9c37,1/2/2018 12:00:00 AM,0,,2 7/8,4300
