WellId,API,CompletionDate,Formation,UpperPerf,UpperPerfTVD,LowerPerf,LowerPerfTVD,IPOil,IPGas,IPWater
80670f49-05f3-422c-81cc-5ab69f799d83,05067095330000,,,0,0,0,0,,,
5a3d38da-e2df-4c45-9a5e-326642f6dcd8,35121220360001,5/1/1997 12:00:00 AM,,0,0,0,0,,,
ab2fa47d-0472-48e9-b2cc-4b5c5fb9ec68,33053063260000,,BAKKEN,0,0,0,0,,,
ba191a79-8e71-40a2-b036-53dca80ed7d2,33053063270000,,BAKKEN,0,0,0,0,,,
22ec4810-0269-472d-9351-8e128c6cec84,33053065180000,1/19/2018 12:00:00 AM,,0,0,0,0,,,
a77f7e87-0073-4320-993f-c26a7daa39a9,33053063290000,,BAKKEN,0,0,0,0,,,
2e852d7a-bea1-4e3c-9f93-01df39214ec1,33053068210000,,BAKKEN,0,0,0,0,,,
36e8b51f-32c5-45bb-9e79-0c281b833865,33053068220000,,BAKKEN,0,0,0,0,,,
3753191c-0b63-4381-a7a7-ef5aceea585e,33053068200000,,BAKKEN,0,0,0,0,,,
a49790bf-b4b2-4558-8813-07f3f072ad93,33025029690000,,BAKKEN,0,0,0,0,,,
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,,BAKKEN,0,0,0,0,,,
5eae641d-4f6a-41ba-b5c7-78af15b3029e,33053070620000,,BAKKEN,0,0,0,0,,,
1ef1ccfc-5c9b-43e9-b2fc-cd1bddc2549a,33053070610000,,BAKKEN,0,0,0,0,,,
227e0434-c1b2-4fcf-a0a2-24d6b83741a9,33053071070000,1/4/2018 12:00:00 AM,,0,0,0,0,,,
fc891525-3a8c-4373-86a9-58b0b1d6945d,25101242650000,10/12/2016 12:00:00 AM,Swift,1338,0,0,0,1,0,15
46c3081d-20d2-476e-b4ac-810593c820ca,33025030150000,2/6/2018 12:00:00 AM,BAKKEN,0,0,0,0,,,
69736304-67ba-4cdf-9b93-ff70205ad962,33053074130000,,BAKKEN,0,0,0,0,,,
27c90a6b-cc67-4371-8879-21447f96a900,3001543555,12/29/2015 12:00:00 AM,,0,0,0,0,,,
27c90a6b-cc67-4371-8879-21447f96a900,3001543555,2/1/2017 12:00:00 AM,PURPLE SAGE;WOLFCAMP (GAS),0,0,0,0,0,0,0
27c90a6b-cc67-4371-8879-21447f96a900,3001543555,12/29/2015 12:00:00 AM,"FOREHAND RANCH;WOLFCAMP, SOUTHWEST",0,0,0,0,0,0,0
27c90a6b-cc67-4371-8879-21447f96a900,3001543555,2/1/2017 12:00:00 AM,"FOREHAND RANCH;WOLFCAMP, SW(ABOLISH",0,0,0,0,0,0,0
27c90a6b-cc67-4371-8879-21447f96a900,3001543555,12/17/2017 12:00:00 AM,PURPLE SAGE; WOLFCAMP (GAS),0,0,0,0,351,1500,3173
27c90a6b-cc67-4371-8879-21447f96a900,3001543555,2/1/2017 12:00:00 AM,"FOREHAND RANCH; WOLFCAMP, SW (ABOLISH",0,0,0,0,0,0,0
0363c448-7a6e-4bee-b654-a6e23e1bc74e,3002542837,10/7/2015 12:00:00 AM,,0,0,0,0,,,
0363c448-7a6e-4bee-b654-a6e23e1bc74e,3002542837,11/1/2016 12:00:00 AM,RED HILLS;WOLFCAMP (GAS),0,0,0,0,0,0,0
0363c448-7a6e-4bee-b654-a6e23e1bc74e,3002542837,10/7/2015 12:00:00 AM,RED HILLS;UPPER BONE SPRING SHALE,0,0,0,0,0,0,0
0363c448-7a6e-4bee-b654-a6e23e1bc74e,3002542837,11/1/2016 12:00:00 AM,RED HILLS;UPPER BONE SPRING SHALE,0,0,0,0,0,0,0
0363c448-7a6e-4bee-b654-a6e23e1bc74e,3002542837,5/4/2017 12:00:00 AM,WC-025 G-09 S263327G;UPPER WOLFCAMP,0,0,0,0,0,0,0
0363c448-7a6e-4bee-b654-a6e23e1bc74e,3002542837,5/6/2017 12:00:00 AM,RED HILLS;WOLFCAMP (GAS),0,0,0,0,0,0,0
0363c448-7a6e-4bee-b654-a6e23e1bc74e,3002542837,5/4/2017 12:00:00 AM,SANDERS TANK;UPPER WOLFCAMP,0,0,0,0,0,0,0
0363c448-7a6e-4bee-b654-a6e23e1bc74e,3002542837,1/9/2018 12:00:00 AM,RED HILLS;WOLFCAMP (GAS),0,0,0,0,516,877,3156
be57b523-0787-475f-a2b1-e7f8295dd875,3001543520,12/17/2015 12:00:00 AM,,0,0,0,0,,,
be57b523-0787-475f-a2b1-e7f8295dd875,3001543520,12/17/2015 12:00:00 AM,CEDAR LAKE; GLORIETA-YESO,0,0,0,0,0,0,0
9f962611-e3cf-4be0-b506-02a1213275fc,05083066010100,9/27/2002 12:00:00 AM,,10500,8301,8190,8190,,,
982bd314-9d10-42f9-854e-ea0eede7f8cd,05083064380100,8/13/2010 12:00:00 AM,,9473,8193,9230,8205,,,
bcb3a84d-37fa-4d1b-8181-fa2a43b75eb8,05083063800100,6/18/1983 12:00:00 AM,,9343,8300,8147,8140,,,
20c3956f-4712-48e1-a0b6-24194bc93e29,3001543690,3/29/2016 12:00:00 AM,,0,0,0,0,,,
20c3956f-4712-48e1-a0b6-24194bc93e29,3001543690,6/8/2017 12:00:00 AM,WELCH;BONE SPRING,0,0,0,0,0,0,0
20c3956f-4712-48e1-a0b6-24194bc93e29,3001543690,3/29/2016 12:00:00 AM,WELCH;BONE SPRING,0,0,0,0,0,0,0
40238563-c89d-434b-bbbf-29cee824ede8,3001543687,3/29/2016 12:00:00 AM,WELCH;BONE SPRING,0,0,0,0,0,0,0
40238563-c89d-434b-bbbf-29cee824ede8,3001543687,6/8/2017 12:00:00 AM,WELCH;BONE SPRING,0,0,0,0,0,0,0
40238563-c89d-434b-bbbf-29cee824ede8,3001543687,3/29/2016 12:00:00 AM,,0,0,0,0,,,
40238563-c89d-434b-bbbf-29cee824ede8,3001543687,1/4/2018 12:00:00 AM,PURPLE SAGE;WOLFCAMP (GAS),0,0,0,0,0,0,0
ab3bb222-0d05-47d0-854d-5fd5b153fb34,3002543184,4/25/2016 12:00:00 AM,WC-025 G-06 S263407P;UPR BONE SPRIN,0,0,0,0,0,0,0
ab3bb222-0d05-47d0-854d-5fd5b153fb34,3002543184,4/25/2016 12:00:00 AM,,0,0,0,0,,,
23e96e71-7737-487c-a191-6f54124b0672,3002543186,4/25/2016 12:00:00 AM,,0,0,0,0,,,
23e96e71-7737-487c-a191-6f54124b0672,3002543186,5/30/2017 12:00:00 AM,WC-025 G-06 S263407P;UPR BONE SPRIN,0,0,0,0,0,0,0
23e96e71-7737-487c-a191-6f54124b0672,3002543186,4/25/2016 12:00:00 AM,WC-025 G-06 S263407P;UPR BONE SPRIN,0,0,0,0,0,0,0
c2d7a8fc-d7f4-4f09-8bb6-da096c6db339,3002543230,5/11/2016 12:00:00 AM,,0,0,0,0,,,
c2d7a8fc-d7f4-4f09-8bb6-da096c6db339,3002543230,5/11/2016 12:00:00 AM,"TEAS;BONE SPRING, EAST",0,0,0,0,0,0,0
c2d7a8fc-d7f4-4f09-8bb6-da096c6db339,3002543230,5/11/2016 12:00:00 AM,"TEAS; BONE SPRING, EAST",0,0,0,0,0,0,0
86e025f7-e72e-41ba-89f7-398c498f6ebf,3002543252,5/18/2016 12:00:00 AM,"TEAS;BONE SPRING, EAST",0,0,0,0,0,0,0
d4e8d5a5-e9bd-4ddd-b988-ce549128a5c4,3001543784,5/12/2016 12:00:00 AM,"PALMILLO;BONE SPRING, EAST",0,0,0,0,0,0,0
d4e8d5a5-e9bd-4ddd-b988-ce549128a5c4,3001543784,1/25/2018 12:00:00 AM,"PALMILLO;BONE SPRING, EAST",0,0,0,0,347,292,1932
17e82fcf-8b04-475f-81b8-06469fed67cd,05123432170000,,,0,0,0,0,,,
2f6c3a6d-ee17-4d2c-93f0-04147946aeb6,33053076330000,,BAKKEN,0,0,0,0,,,
aba2559c-7c04-4d4d-8dbb-f4a44cae559f,33053076320000,,BAKKEN,0,0,0,0,,,
f6bd0987-635d-42be-ad38-4b476a6eeb9b,3002543250,5/18/2016 12:00:00 AM,"TEAS;BONE SPRING, EAST",0,0,0,0,0,0,0
85e61139-d3ad-44f1-938d-4c0501cc550e,3002543370,7/20/2016 12:00:00 AM,"MALJAMAR;YESO, WEST",0,0,0,0,0,0,0
361ddfc6-472d-44b2-90d5-8f58a2056d8e,33053074160000,,BAKKEN,0,0,0,0,,,
84554e7f-ba8d-45c9-be3b-4719846a0fb4,33053074120000,,BAKKEN,0,0,0,0,,,
3cb68e00-f788-4bba-8597-079908526251,33053074150000,,BAKKEN,0,0,0,0,,,
becb693d-9003-4e3f-9118-dc7fdf174b33,3002542701,7/21/2015 12:00:00 AM,,0,0,0,0,,,
becb693d-9003-4e3f-9118-dc7fdf174b33,3002542701,7/21/2015 12:00:00 AM,E-K;BONE SPRING,0,0,0,0,0,0,0
11cf397e-98f8-413e-a017-cd3d8e1f1634,3001542733,10/15/2014 12:00:00 AM,FOREHAND RANCH;WOLFCAMP (GAS),0,0,0,0,0,0,0
11cf397e-98f8-413e-a017-cd3d8e1f1634,3001542733,10/15/2014 12:00:00 AM,,0,0,0,0,,,
11cf397e-98f8-413e-a017-cd3d8e1f1634,3001542733,2/1/2017 12:00:00 AM,FOREHAND RANCH;WOLFCAMP (G)(ABOLISH,0,0,0,0,0,0,0
11cf397e-98f8-413e-a017-cd3d8e1f1634,3001542733,2/1/2017 12:00:00 AM,PURPLE SAGE;WOLFCAMP (GAS),0,0,0,0,0,0,0
11cf397e-98f8-413e-a017-cd3d8e1f1634,3001542733,10/17/2017 12:00:00 AM,PURPLE SAGE;WOLFCAMP (GAS),0,0,0,0,1279,2153,6721
22977fc2-ac43-4926-9afd-c8448b5b40c7,3001542732,10/15/2014 12:00:00 AM,,0,0,0,0,,,
22977fc2-ac43-4926-9afd-c8448b5b40c7,3001542732,10/15/2014 12:00:00 AM,"FOREHAND RANCH;WOLFCAMP, SOUTHWEST",0,0,0,0,0,0,0
22977fc2-ac43-4926-9afd-c8448b5b40c7,3001542732,2/1/2017 12:00:00 AM,"FOREHAND RANCH;WOLFCAMP, SW(ABOLISH",0,0,0,0,0,0,0
22977fc2-ac43-4926-9afd-c8448b5b40c7,3001542732,2/1/2017 12:00:00 AM,PURPLE SAGE;WOLFCAMP (GAS),0,0,0,0,0,0,0
22977fc2-ac43-4926-9afd-c8448b5b40c7,3001542732,11/16/2017 12:00:00 AM,PURPLE SAGE;WOLFCAMP (GAS),0,0,0,0,0,0,0
85f88048-142e-4b8d-9a94-c6623b6cb933,3002542116,9/15/2014 12:00:00 AM,,0,0,0,0,,,
85f88048-142e-4b8d-9a94-c6623b6cb933,3002542116,9/15/2014 12:00:00 AM,VACUUM;GRAYBURG-SAN ANDRES,0,0,0,0,0,0,0
8a97ca63-29cd-4df8-92b9-a82e9336bb80,3001543300,8/14/2015 12:00:00 AM,,0,0,0,0,,,
8a97ca63-29cd-4df8-92b9-a82e9336bb80,3001543300,8/14/2015 12:00:00 AM,ATOKA;GLORIETA-YESO,0,0,0,0,0,0,0
8a97ca63-29cd-4df8-92b9-a82e9336bb80,3001543300,1/9/2018 12:00:00 AM,ATOKA;GLORIETA-YESO,0,0,0,0,0,0,0
2313e93e-9d78-43de-b078-7e34b846fa12,3002120638,6/8/2015 12:00:00 AM,BRAVO DOME CARBON DIOXIDE GAS 640,0,0,0,0,0,1321,0
2313e93e-9d78-43de-b078-7e34b846fa12,3002120638,5/5/2014 12:00:00 AM,,0,0,0,0,,,
2313e93e-9d78-43de-b078-7e34b846fa12,3002120638,6/8/2015 12:00:00 AM,,0,0,0,0,,,
dd387aee-1837-411a-89c1-b7bf77f4a02b,33105025890000,2/10/2018 12:00:00 AM,,0,0,0,0,,,
8922196d-65ef-49c9-a1d1-b75ba0530931,33105025900000,2/9/2018 12:00:00 AM,,0,0,0,0,,,
9f11cba5-5b23-4e34-ac9d-39780c6be214,33025026100000,1/23/2018 12:00:00 AM,BAKKEN,0,0,0,0,,,
61db6d29-7a76-4d4e-a440-0d974a58d36d,33025026090000,1/16/2018 12:00:00 AM,BAKKEN,0,0,0,0,,,
35b7a95e-6175-4f2a-9d56-afc01e0ec300,3002541378,8/29/2017 12:00:00 AM,"BERRY;BONE SPRING, NORTH",0,0,0,0,0,0,0
35b7a95e-6175-4f2a-9d56-afc01e0ec300,3002541378,1/25/2018 12:00:00 AM,"BERRY;BONE SPRING, NORTH",0,0,0,0,1105,1405,2952
34e06e8e-a7f2-45dd-8e7b-9feb18011fe8,3001543869,7/28/2016 12:00:00 AM,FOREHAND RANCH;WOLFCAMP (GAS),0,0,0,0,0,0,0
34e06e8e-a7f2-45dd-8e7b-9feb18011fe8,3001543869,2/1/2017 12:00:00 AM,PURPLE SAGE;WOLFCAMP (GAS),0,0,0,0,0,0,0
34e06e8e-a7f2-45dd-8e7b-9feb18011fe8,3001543869,2/1/2017 12:00:00 AM,FOREHAND RANCH;WOLFCAMP (G)(ABOLISH,0,0,0,0,0,0,0
34e06e8e-a7f2-45dd-8e7b-9feb18011fe8,3001543869,10/18/2017 12:00:00 AM,PURPLE SAGE;WOLFCAMP (GAS),0,0,0,0,808,1707,4041
52a1009b-73e7-4c33-896b-6f048ce53f8f,05045232950000,,,0,0,0,0,,,
c2020424-90fe-4e36-a107-c1f7be28ac28,05045233200000,,,0,0,0,0,,,
c96c2239-e0fa-4e4f-bd51-fe72a16f105b,05045233270000,,,0,0,0,0,,,
0867313d-7728-47cb-928d-6487c8fb7443,33025032340000,1/6/2018 12:00:00 AM,,0,0,0,0,,,
29d7ea21-5375-4e64-9513-6dec5b4e33d9,33053077560000,1/20/2018 12:00:00 AM,BAKKEN,0,0,0,0,,,
da37f4c0-a630-422a-bcae-a3921b2154af,33053078240000,,BAKKEN,0,0,0,0,,,
58f00279-6d80-449f-afd0-a4cc46d81e83,33053077580000,1/21/2018 12:00:00 AM,BAKKEN,0,0,0,0,,,
2a5e5a33-dd4d-49f0-b41e-db043b07f4d2,33053078230000,,BAKKEN,0,0,0,0,,,
1903d385-7e06-409a-98f4-efbfcae88863,33053077550000,1/18/2018 12:00:00 AM,BAKKEN,0,0,0,0,,,
703b4f78-af7e-40f0-a0e3-6fb9dd2205a0,3001543999,1/11/2018 12:00:00 AM,N. SEVEN RIVERS; GLORIETA-YESO,0,0,0,0,471,189,711
e64a5190-0de7-4715-b928-11a60007cd07,35107235850000,12/29/2016 12:00:00 AM,,0,0,0,0,,,
85c07af8-ce1d-4952-931b-cf9f4c1b2394,3002543577,2/6/2017 12:00:00 AM,WC-025 G-09 S263327G;UPPER WOLFCAMP,0,0,0,0,0,0,0
85c07af8-ce1d-4952-931b-cf9f4c1b2394,3002543577,5/9/2017 12:00:00 AM,WC-025 G-09 S263327G;UPPER WOLFCAMP,0,0,0,0,0,0,0
85c07af8-ce1d-4952-931b-cf9f4c1b2394,3002543577,1/9/2018 12:00:00 AM,RED HILLS;WOLFCAMP (GAS),0,0,0,0,712,1328,3336
53de12b7-5309-419f-b839-9d0f356e57d0,33053079480000,1/11/2018 12:00:00 AM,BAKKEN,0,0,0,0,,,
eeda931f-f41b-4efc-9296-8e9317ad3ef0,33025032700000,2/1/2018 12:00:00 AM,BAKKEN,0,0,0,0,,,
845c014b-e978-48bd-bae1-be2534cac8ce,33025032680000,1/31/2018 12:00:00 AM,BAKKEN,0,0,0,0,,,
5bf3c1e1-598b-4f04-9323-c2b750e8b8f7,33025032690000,2/9/2018 12:00:00 AM,BAKKEN,0,0,0,0,,,
8b507aa5-0891-4459-ad3b-ca1c1c843a2d,33025032670000,2/4/2018 12:00:00 AM,BAKKEN,0,0,0,0,,,
a3468f88-a191-4100-9f8e-2355e17d1eb8,3001544063,12/23/2017 12:00:00 AM,PURPLE SAGE; WOLFCAMP (GAS),0,0,0,0,196,2340,2898
b563fa43-6dff-43ae-9c5a-6287df3a96ef,3002543675,12/8/2017 12:00:00 AM,WC-025 G-06 S263319P;BONE SPRING,0,0,0,0,1513,2276,1734
b563fa43-6dff-43ae-9c5a-6287df3a96ef,3002543675,12/8/2017 12:00:00 AM,WC-025 G-06 S263319P; BONE SPRING,0,0,0,0,1513,2276,1734
7dc797d6-64ec-4f9a-a22e-75fabae5731c,3002543674,12/7/2017 12:00:00 AM,WC-025 G-06 S263319P;BONE SPRING,0,0,0,0,1417,2179,1863
0bcc9e07-248f-4533-8b36-b79a340c413b,3002543673,12/7/2017 12:00:00 AM,WC-025 G-06 S263319P;BONE SPRING,0,0,0,0,1641,2449,1696
5778f9bf-bfcb-4056-8176-d86dff38aa3f,3001544154,12/19/2017 12:00:00 AM,TURKEY TRACK;BONE SPRING,0,0,0,0,0,0,0
69eece01-8351-43af-b858-16c53cc31670,3001544199,1/18/2018 12:00:00 AM,PADUCA; BONE SPRING (O),0,0,0,0,590,870,1862
d5e789c2-8715-44d7-bec1-be63b86d4d1d,3002543838,5/30/2017 12:00:00 AM,WC-025 G-09 S243532M;WOLFBONE,0,0,0,0,0,0,0
d5e789c2-8715-44d7-bec1-be63b86d4d1d,3002543838,1/27/2018 12:00:00 AM,WC-025 G-09 S243532M;WOLFBONE,0,0,0,0,1413,1844,2643
1574caf7-0adb-40c5-a505-d39fb1334eb2,3002543883,2/27/2017 12:00:00 AM,E-K;BONE SPRING,0,0,0,0,0,0,0
1574caf7-0adb-40c5-a505-d39fb1334eb2,3002543883,1/12/2018 12:00:00 AM,E-K;BONE SPRING,0,0,0,0,323,0,0
53510097-2cb5-4300-91e6-e6c204845325,3002543884,6/27/2017 12:00:00 AM,E-K;BONE SPRING,0,0,0,0,0,0,0
53510097-2cb5-4300-91e6-e6c204845325,3002543884,12/26/2017 12:00:00 AM,E-K;BONE SPRING,0,0,0,0,99,43,1295
1ead228d-29a7-4694-b082-1f2012138e2e,35153236050000,9/17/2017 12:00:00 AM,,0,0,0,0,,,
61a820c6-348a-4088-bf50-2a119a460211,35039224950000,1/1/1900 12:00:00 AM,,0,0,0,0,,,
61a820c6-348a-4088-bf50-2a119a460211,35039224950000,5/30/2017 12:00:00 AM,MISSISSIPPIAN,12736,0,0,0,,,
8021d580-ef8d-4190-a5d1-216e0fe72fd3,3002543893,1/17/2018 12:00:00 AM,HARDIN TANK;WOLFCAMP,0,0,0,0,1710,2312,3335
8021d580-ef8d-4190-a5d1-216e0fe72fd3,3002543893,1/17/2018 12:00:00 AM,HARDIN TANK; WOLFCAMP,0,0,0,0,1710,2312,3335
25038df3-b05f-4fbb-86ab-29403404620c,3002543892,9/8/2017 12:00:00 AM,HARDIN TANK;WOLFCAMP,0,0,0,0,0,0,0
91d472c6-8452-41cb-9335-a3f9cf357c03,3002543894,1/18/2018 12:00:00 AM,HARDIN TANK;WOLFCAMP,0,0,0,0,1664,2153,3633
33919bb8-8e3f-4801-a24a-d6744617ea94,35063246830000,1/1/1900 12:00:00 AM,,0,0,0,0,,,
b8f7d5ab-bd16-482a-a354-124292daa7eb,3001544366,1/12/2018 12:00:00 AM,N. SEVEN RIVERS; GLORIETA-YESO,0,0,0,0,0,0,0
a3d9aeb9-f66b-44af-a676-98eda3e1a213,3001544365,1/11/2018 12:00:00 AM,N. SEVEN RIVERS; GLORIETA-YESO,0,0,0,0,0,0,0
9f6a2f53-ae29-449f-9176-caeae3ced40c,35063246890000,12/1/2017 12:00:00 AM,,0,0,0,0,,,
be01ee1e-1988-48b9-a6f3-6943eeeb07b4,3001544370,8/7/2017 12:00:00 AM,FOREHAND RANCH;BONE SPRING,0,0,0,0,0,0,0
be01ee1e-1988-48b9-a6f3-6943eeeb07b4,3001544370,10/20/2017 12:00:00 AM,FOREHAND RANCH;BONE SPRING,0,0,0,0,0,0,0
9344faa9-fc22-4d13-8369-16b4a08d3239,3001544399,11/28/2017 12:00:00 AM,CEDAR LAKE; GLORIETA-YESO,0,0,0,0,337,222,715
430905d9-8e4b-40b3-97d4-9aa7581e830d,3002543923,8/16/2017 12:00:00 AM,WC-025 G-09 S223332A;UPR WOLFCAMP,0,0,0,0,0,0,0
430905d9-8e4b-40b3-97d4-9aa7581e830d,3002543923,1/5/2018 12:00:00 AM,"RED TANK;BONE SPRING, EAST",0,0,0,0,1621,2081,3610
430905d9-8e4b-40b3-97d4-9aa7581e830d,3002543923,8/16/2017 12:00:00 AM,WC-025 G-09 S223332A; UPR WOLFCAMP,0,0,0,0,0,0,0
430905d9-8e4b-40b3-97d4-9aa7581e830d,3002543923,1/5/2018 12:00:00 AM,"RED TANK; BONE SPRING, EAST",0,0,0,0,1621,2081,3610
f23ba963-ceaa-4a0b-b901-2a15c4507b87,3002543933,9/8/2017 12:00:00 AM,HARDIN TANK;WOLFCAMP,0,0,0,0,0,0,0
f23ba963-ceaa-4a0b-b901-2a15c4507b87,3002543933,1/18/2018 12:00:00 AM,HARDIN TANK;WOLFCAMP,0,0,0,0,2167,2293,5033
3fc4e271-942f-4e1d-b2a7-7da06c9c32d4,3002543936,1/17/2018 12:00:00 AM,WC-025 G-08 S233528D;LWR BONE SPRIN,0,0,0,0,1312,2234,4070
221db1e1-fd93-4a4f-b610-4d90876c5f1b,33025032930000,1/25/2018 12:00:00 AM,BAKKEN,0,0,0,0,,,
e3af98de-4eb1-4cb6-9e2c-5916de2d8242,33053081120000,1/16/2018 12:00:00 AM,BAKKEN/THREE FORKS,0,0,0,0,,,
5be7fbf3-791c-489b-8537-795abec86c9f,33053081130000,1/12/2018 12:00:00 AM,BAKKEN/THREE FORKS,0,0,0,0,,,
541f752d-b0b6-49c4-8575-87c6b7189648,33053081110000,1/14/2018 12:00:00 AM,BAKKEN/THREE FORKS,0,0,0,0,,,
644608b5-d0ab-4026-a7c9-bf261e857d75,33053081140000,1/12/2018 12:00:00 AM,BAKKEN/THREE FORKS,0,0,0,0,,,
12bf9960-1d73-463f-92fd-cc098ece31fd,33105044560000,1/24/2018 12:00:00 AM,,0,0,0,0,,,
bf2e07c3-43d5-4c96-b7b8-ed30d3ba4cb6,33025032940000,1/17/2018 12:00:00 AM,,0,0,0,0,,,
a3818020-2e3a-4738-b82b-e31601bcdd4b,3001544431,9/6/2017 12:00:00 AM,RUSSELL;BONE SPRING,0,0,0,0,0,0,0
a3818020-2e3a-4738-b82b-e31601bcdd4b,3001544431,1/6/2018 12:00:00 AM,RUSSELL;BONE SPRING,0,0,0,0,872,1664,2900
f8fa3e80-1cde-4cb7-95ce-313892532111,3002544013,9/15/2017 12:00:00 AM,WC-025 G-06 S233423N;WOLFCAMP,0,0,0,0,0,0,0
f8fa3e80-1cde-4cb7-95ce-313892532111,3002544013,1/26/2018 12:00:00 AM,WC-025 G-06 S233423N;WOLFCAMP,0,0,0,0,0,0,0
13dd2baf-8a57-4fc7-ac28-34fbd04cff7c,3002544007,9/11/2017 12:00:00 AM,WC-025 G-09 S263327G;UPPER WOLFCAMP,0,0,0,0,0,0,0
13dd2baf-8a57-4fc7-ac28-34fbd04cff7c,3002544007,12/20/2017 12:00:00 AM,SANDERS TANK;UPPER WOLFCAMP,0,0,0,0,2965,6066,6704
13dd2baf-8a57-4fc7-ac28-34fbd04cff7c,3002544007,12/20/2017 12:00:00 AM,SANDERS TANK; UPPER WOLFCAMP,0,0,0,0,2965,6066,6704
53555017-cd1d-4b0b-b6df-43c977c00573,3001544438,9/18/2017 12:00:00 AM,PURPLE SAGE;WOLFCAMP (GAS),0,0,0,0,0,0,0
53555017-cd1d-4b0b-b6df-43c977c00573,3001544438,12/28/2017 12:00:00 AM,PURPLE SAGE;WOLFCAMP (GAS),0,0,0,0,0,0,0
c63195c6-f342-4ac7-877e-4acfc526c673,3002544009,9/11/2017 12:00:00 AM,WC-025 G-09 S263327G;UPPER WOLFCAMP,0,0,0,0,0,0,0
c63195c6-f342-4ac7-877e-4acfc526c673,3002544009,9/11/2017 12:00:00 AM,SANDERS TANK;UPPER WOLFCAMP,0,0,0,0,0,0,0
c63195c6-f342-4ac7-877e-4acfc526c673,3002544009,12/18/2017 12:00:00 AM,SANDERS TANK;UPPER WOLFCAMP,0,0,0,0,3560,7264,7826
14580e40-f939-433e-94e1-589a04ffd088,3001544437,9/18/2017 12:00:00 AM,PURPLE SAGE;WOLFCAMP (GAS),0,0,0,0,0,0,0
14580e40-f939-433e-94e1-589a04ffd088,3001544437,12/28/2017 12:00:00 AM,PURPLE SAGE;WOLFCAMP (GAS),0,0,0,0,0,0,0
ae43f99f-7bf9-4c07-94e4-6c0404afda5f,3002544006,9/11/2017 12:00:00 AM,WC-025 G-09 S263327G;UPPER WOLFCAMP,0,0,0,0,0,0,0
ae43f99f-7bf9-4c07-94e4-6c0404afda5f,3002544006,12/20/2017 12:00:00 AM,SANDERS TANK;UPPER WOLFCAMP,0,0,0,0,2982,4645,5183
4f60b408-3a28-42d4-a5f0-d245641683fc,3002544008,9/11/2017 12:00:00 AM,WC-025 G-09 S263327G;UPPER WOLFCAMP,0,0,0,0,0,0,0
4f60b408-3a28-42d4-a5f0-d245641683fc,3002544008,12/14/2017 12:00:00 AM,SANDERS TANK;UPPER WOLFCAMP,0,0,0,0,3066,2770,8119
4f60b408-3a28-42d4-a5f0-d245641683fc,3002544008,12/14/2017 12:00:00 AM,SANDERS TANK; UPPER WOLFCAMP,0,0,0,0,3066,2770,8119
7c5da16c-2ec2-4cce-9da6-68ba85244c4c,3002544061,9/28/2017 12:00:00 AM,HARDIN TANK;BONE SPRING,0,0,0,0,0,0,0
