WellId,API,Date,Oil,Gas,Water,State,County,Field,Operator,Days,DailyOil,DailyGas,DailyWater
53de12b7-5309-419f-b839-9d0f356e57d0,33053079480000,1/1/2018 12:00:00 AM,1692,1657,5,North Dakota,MC KENZIE,,BURLINGTON RESOURCES OIL & GAS COMPANY LP,5,351,346,1
53de12b7-5309-419f-b839-9d0f356e57d0,33053079480000,12/1/2017 12:00:00 AM,0,0,0,North Dakota,MC KENZIE,,BURLINGTON RESOURCES OIL & GAS COMPANY LP,0,0,0,0
a0a730a5-fe7d-48f4-85f3-e45003152eba,33053077590000,2/1/2018 12:00:00 AM,21047,32283,12689,North Dakota,MC KENZIE,,BURLINGTON RESOURCES OIL & GAS COMPANY LP,23,915,1404,552
a0a730a5-fe7d-48f4-85f3-e45003152eba,33053077590000,1/1/2018 12:00:00 AM,866,706,2,North Dakota,MC KENZIE,,BURLINGTON RESOURCES OIL & GAS COMPANY LP,1,370,0,0
5cc7d2cb-d1aa-455a-821e-0bada07d6578,33053077570000,2/1/2018 12:00:00 AM,0,0,0,North Dakota,MC KENZIE,,BURLINGTON RESOURCES OIL & GAS COMPANY LP,0,0,0,0
5cc7d2cb-d1aa-455a-821e-0bada07d6578,33053077570000,1/1/2018 12:00:00 AM,50,225,2,North Dakota,MC KENZIE,,BURLINGTON RESOURCES OIL & GAS COMPANY LP,1,51,235,2
227e0434-c1b2-4fcf-a0a2-24d6b83741a9,33053071070000,2/1/2018 12:00:00 AM,36820,45487,13183,North Dakota,MC KENZIE,,BURLINGTON RESOURCES OIL & GAS COMPANY LP,28,1315,1625,471
227e0434-c1b2-4fcf-a0a2-24d6b83741a9,33053071070000,1/1/2018 12:00:00 AM,8988,10661,1002,North Dakota,MC KENZIE,,BURLINGTON RESOURCES OIL & GAS COMPANY LP,1,8988,10661,1002
227e0434-c1b2-4fcf-a0a2-24d6b83741a9,33053071070000,12/1/2017 12:00:00 AM,0,0,0,North Dakota,MC KENZIE,,BURLINGTON RESOURCES OIL & GAS COMPANY LP,0,0,0,0
50fc8975-ab61-4f61-83fe-45426b8449f7,33053080100000,2/1/2018 12:00:00 AM,675,2300,3,North Dakota,MC KENZIE,,BURLINGTON RESOURCES OIL & GAS COMPANY LP,4,169,575,1
c97488fd-8143-4f3c-ad6f-ef2c0c9ca55f,33025029700000,2/1/2018 12:00:00 AM,405,317,185,North Dakota,DUNN,,BURLINGTON RESOURCES OIL & GAS COMPANY LP,23,18,14,8
cc3de677-405b-4bc1-938c-ad64aa99b4de,33053080110000,2/1/2018 12:00:00 AM,1420,4573,3,North Dakota,MC KENZIE,,BURLINGTON RESOURCES OIL & GAS COMPANY LP,4,355,1143,1
58f00279-6d80-449f-afd0-a4cc46d81e83,33053077580000,2/1/2018 12:00:00 AM,19122,29720,11481,North Dakota,MC KENZIE,,BURLINGTON RESOURCES OIL & GAS COMPANY LP,22,869,1351,522
58f00279-6d80-449f-afd0-a4cc46d81e83,33053077580000,1/1/2018 12:00:00 AM,169,300,1,North Dakota,MC KENZIE,,BURLINGTON RESOURCES OIL & GAS COMPANY LP,1,173,314,1
2f3b5134-3e25-49f2-b4f3-bc5e73cbc0ec,33053071020000,2/1/2018 12:00:00 AM,735,636,2,North Dakota,MC KENZIE,,BURLINGTON RESOURCES OIL & GAS COMPANY LP,28,26,23,0
a38daad7-a41d-48c0-a592-113f44562dbf,33025029710000,2/1/2018 12:00:00 AM,6263,819,290,North Dakota,DUNN,,BURLINGTON RESOURCES OIL & GAS COMPANY LP,21,298,39,14
1903d385-7e06-409a-98f4-efbfcae88863,33053077550000,2/1/2018 12:00:00 AM,19916,30028,12116,North Dakota,MC KENZIE,,BURLINGTON RESOURCES OIL & GAS COMPANY LP,23,866,1306,527
1903d385-7e06-409a-98f4-efbfcae88863,33053077550000,1/1/2018 12:00:00 AM,91,230,1,North Dakota,MC KENZIE,,BURLINGTON RESOURCES OIL & GAS COMPANY LP,2,46,121,1
ceb19169-c39d-4e4c-863c-3e2f45f95756,33053071010000,2/1/2018 12:00:00 AM,726,669,3,North Dakota,MC KENZIE,,BURLINGTON RESOURCES OIL & GAS COMPANY LP,28,26,24,0
ceb19169-c39d-4e4c-863c-3e2f45f95756,33053071010000,1/1/2018 12:00:00 AM,0,0,0,North Dakota,MC KENZIE,,BURLINGTON RESOURCES OIL & GAS COMPANY LP,0,0,0,0
53de12b7-5309-419f-b839-9d0f356e57d0,33053079480000,2/1/2018 12:00:00 AM,21097,32553,13166,North Dakota,MC KENZIE,,BURLINGTON RESOURCES OIL & GAS COMPANY LP,23,917,1415,572
29d7ea21-5375-4e64-9513-6dec5b4e33d9,33053077560000,2/1/2018 12:00:00 AM,0,0,0,North Dakota,MC KENZIE,,BURLINGTON RESOURCES OIL & GAS COMPANY LP,0,0,0,0
29d7ea21-5375-4e64-9513-6dec5b4e33d9,33053077560000,1/1/2018 12:00:00 AM,132,170,2,North Dakota,MC KENZIE,,BURLINGTON RESOURCES OIL & GAS COMPANY LP,2,68,89,1
8b5c70ee-3cdb-4ba9-bf71-7878fafddb90,33053071000000,2/1/2018 12:00:00 AM,459,321,2,North Dakota,MC KENZIE,,BURLINGTON RESOURCES OIL & GAS COMPANY LP,28,16,11,0
80670f49-05f3-422c-81cc-5ab69f799d83,05067095330000,1/1/2018 12:00:00 AM,0,6144,1227,Colorado,LA PLATA,,CATAMOUNT ENERGY PARTNERS LLC,22,0,279,56
80670f49-05f3-422c-81cc-5ab69f799d83,05067095330000,12/1/2017 12:00:00 AM,0,0,0,Colorado,LA PLATA,,CATAMOUNT ENERGY PARTNERS LLC,0,0,0,0
3afd0837-9b69-4523-bdf4-b7304f626fb1,05067100110000,1/1/2018 12:00:00 AM,0,1277,402,Colorado,LA PLATA,,CATAMOUNT ENERGY PARTNERS LLC,9,0,142,45
3afd0837-9b69-4523-bdf4-b7304f626fb1,05067100110000,12/1/2017 12:00:00 AM,0,0,0,Colorado,LA PLATA,,CATAMOUNT ENERGY PARTNERS LLC,0,0,0,0
86c1fefa-f306-492b-92f7-97e0147f0b76,05067100090000,1/1/2018 12:00:00 AM,0,3084,851,Colorado,LA PLATA,,CATAMOUNT ENERGY PARTNERS LLC,15,0,206,57
86c1fefa-f306-492b-92f7-97e0147f0b76,05067100090000,12/1/2017 12:00:00 AM,0,0,0,Colorado,LA PLATA,,CATAMOUNT ENERGY PARTNERS LLC,0,0,0,0
d5a69546-a42f-4d84-b014-2ef65161e569,05067100100000,1/1/2018 12:00:00 AM,0,5060,1263,Colorado,LA PLATA,,CATAMOUNT ENERGY PARTNERS LLC,20,0,253,63
d5a69546-a42f-4d84-b014-2ef65161e569,05067100100000,12/1/2017 12:00:00 AM,0,0,0,Colorado,LA PLATA,,CATAMOUNT ENERGY PARTNERS LLC,0,0,0,0
88cf6f84-483c-40ed-bc4d-5875af027df6,05067100080000,1/1/2018 12:00:00 AM,0,3182,1543,Colorado,LA PLATA,,CATAMOUNT ENERGY PARTNERS LLC,23,0,138,67
27c90a6b-cc67-4371-8879-21447f96a900,3001543555,1/1/2018 12:00:00 AM,10943,21834,89342,New Mexico,EDDY,PURPLE SAGE,"CAZA OPERATING, LLC",22,497,992,4061
1d6547be-94ae-4a33-a2ee-cbe94b668268,33061037340000,2/1/2018 12:00:00 AM,11514,18768,1034,North Dakota,MOUNTRAIL,,"HESS BAKKEN INVESTMENTS II, LLC",13,886,0,80
6fac8770-eddf-45d8-9911-6da8143d7684,33061037300000,2/1/2018 12:00:00 AM,0,2447,0,North Dakota,MOUNTRAIL,,"HESS BAKKEN INVESTMENTS II, LLC",1,0,2447,0
69f2fd8e-348f-4999-a321-3f3638441b56,33061037350000,2/1/2018 12:00:00 AM,23019,29138,1202,North Dakota,MOUNTRAIL,,"HESS BAKKEN INVESTMENTS II, LLC",21,1096,0,57
a987d40d-5355-4f4e-9860-7c16d1e9400d,33061037330000,2/1/2018 12:00:00 AM,14822,29352,1047,North Dakota,MOUNTRAIL,,"HESS BAKKEN INVESTMENTS II, LLC",16,926,0,65
fc897859-caa8-4111-bb29-75fa22bff97b,33061037310000,2/1/2018 12:00:00 AM,7193,9227,7532,North Dakota,MOUNTRAIL,,"HESS BAKKEN INVESTMENTS II, LLC",5,1439,0,1506
c78fa858-3165-4921-bb4d-eabb14ca9f79,608114068201,7/1/2017 12:00:00 AM,0,0,0,,GREEN CANYON,GC468,Hess Corporation,0,0,0,0
c78fa858-3165-4921-bb4d-eabb14ca9f79,608114068201,6/1/2017 12:00:00 AM,0,0,0,,GREEN CANYON,GC468,Hess Corporation,0,0,0,0
c78fa858-3165-4921-bb4d-eabb14ca9f79,608114068201,12/1/2017 12:00:00 AM,0,0,0,,GREEN CANYON,GC468,Hess Corporation,0,0,0,0
c78fa858-3165-4921-bb4d-eabb14ca9f79,608114068201,11/1/2017 12:00:00 AM,0,0,0,,GREEN CANYON,GC468,Hess Corporation,0,0,0,0
c78fa858-3165-4921-bb4d-eabb14ca9f79,608114068201,10/1/2017 12:00:00 AM,0,0,0,,GREEN CANYON,GC468,Hess Corporation,0,0,0,0
c78fa858-3165-4921-bb4d-eabb14ca9f79,608114068201,9/1/2017 12:00:00 AM,0,0,0,,GREEN CANYON,GC468,Hess Corporation,0,0,0,0
becb693d-9003-4e3f-9118-dc7fdf174b33,3002542701,1/1/2018 12:00:00 AM,8097,765,12941,New Mexico,LEA,E-K,"MCELVAIN ENERGY, INC",15,540,51,863
a3818020-2e3a-4738-b82b-e31601bcdd4b,3001544431,1/1/2018 12:00:00 AM,25426,41027,50525,New Mexico,EDDY,RUSSELL,MEWBOURNE OIL CO,31,820,1323,1630
0363c448-7a6e-4bee-b654-a6e23e1bc74e,3002542837,1/1/2018 12:00:00 AM,29573,50786,81442,New Mexico,LEA,RED HILLS,MEWBOURNE OIL CO,31,954,1638,2627
61dc199c-8b18-443e-8618-35eb5a472712,3001544463,1/1/2018 12:00:00 AM,273,1472,23917,New Mexico,EDDY,PURPLE SAGE,MEWBOURNE OIL CO,31,9,47,772
d4e8d5a5-e9bd-4ddd-b988-ce549128a5c4,3001543784,1/1/2018 12:00:00 AM,2106,2089,13129,New Mexico,EDDY,PALMILLO,MEWBOURNE OIL CO,16,132,131,821
2267d4e9-7aeb-495a-831c-b03cd3ef64ab,35111273400000,2/1/2018 12:00:00 AM,0,660,0,Oklahoma,OKMULGEE,,MONARCH ENERGY COMPANY LLC,28,0,24,0
75a2caca-acea-4ea2-b60d-aa0979264ba1,05073067190000,10/1/2017 12:00:00 AM,0,0,0,Colorado,LINCOLN,,MURFIN DRILLING COMPANY INC,0,0,0,0
75a2caca-acea-4ea2-b60d-aa0979264ba1,05073067190000,9/1/2017 12:00:00 AM,0,0,0,Colorado,LINCOLN,,MURFIN DRILLING COMPANY INC,0,0,0,0
75a2caca-acea-4ea2-b60d-aa0979264ba1,05073067190000,1/1/2018 12:00:00 AM,3608,1749,106,Colorado,LINCOLN,,MURFIN DRILLING COMPANY INC,30,120,58,4
75a2caca-acea-4ea2-b60d-aa0979264ba1,05073067190000,12/1/2017 12:00:00 AM,0,0,0,Colorado,LINCOLN,,MURFIN DRILLING COMPANY INC,0,0,0,0
6902743f-5d37-4d33-89d7-73afc226573e,05045236590000,1/1/2018 12:00:00 AM,15,4314,0,Colorado,GARFIELD,,TEP ROCKY MOUNTAIN LLC,28,1,154,0
6902743f-5d37-4d33-89d7-73afc226573e,05045236590000,12/1/2017 12:00:00 AM,0,0,0,Colorado,GARFIELD,,TEP ROCKY MOUNTAIN LLC,0,0,0,0
df70f7e1-7f42-4845-9e55-0b4b42d3b5b4,05045236430000,11/1/2017 12:00:00 AM,0,0,0,Colorado,GARFIELD,,TEP ROCKY MOUNTAIN LLC,0,0,0,0
df70f7e1-7f42-4845-9e55-0b4b42d3b5b4,05045236430000,11/1/2017 12:00:00 AM,0,0,0,Colorado,GARFIELD,,TEP ROCKY MOUNTAIN LLC,0,0,0,0
df70f7e1-7f42-4845-9e55-0b4b42d3b5b4,05045236430000,10/1/2017 12:00:00 AM,0,0,0,Colorado,GARFIELD,,TEP ROCKY MOUNTAIN LLC,0,0,0,0
df70f7e1-7f42-4845-9e55-0b4b42d3b5b4,05045236430000,10/1/2017 12:00:00 AM,0,0,0,Colorado,GARFIELD,,TEP ROCKY MOUNTAIN LLC,0,0,0,0
60a4dd23-f10f-4a84-9d35-15da78c65042,05045234520000,1/1/2018 12:00:00 AM,16,11490,588,Colorado,GARFIELD,,TEP ROCKY MOUNTAIN LLC,23,1,500,26
60a4dd23-f10f-4a84-9d35-15da78c65042,05045234520000,12/1/2017 12:00:00 AM,0,0,0,Colorado,GARFIELD,,TEP ROCKY MOUNTAIN LLC,0,0,0,0
60a4dd23-f10f-4a84-9d35-15da78c65042,05045234520000,11/1/2017 12:00:00 AM,0,0,0,Colorado,GARFIELD,,TEP ROCKY MOUNTAIN LLC,0,0,0,0
60a4dd23-f10f-4a84-9d35-15da78c65042,05045234520000,11/1/2017 12:00:00 AM,0,0,0,Colorado,GARFIELD,,TEP ROCKY MOUNTAIN LLC,0,0,0,0
60a4dd23-f10f-4a84-9d35-15da78c65042,05045234520000,10/1/2017 12:00:00 AM,0,0,0,Colorado,GARFIELD,,TEP ROCKY MOUNTAIN LLC,0,0,0,0
60a4dd23-f10f-4a84-9d35-15da78c65042,05045234520000,10/1/2017 12:00:00 AM,0,0,0,Colorado,GARFIELD,,TEP ROCKY MOUNTAIN LLC,0,0,0,0
96f3aabf-7c55-400c-bd87-40587ab5f330,05045236500000,11/1/2017 12:00:00 AM,0,0,0,Colorado,GARFIELD,,TEP ROCKY MOUNTAIN LLC,0,0,0,0
96f3aabf-7c55-400c-bd87-40587ab5f330,05045236500000,11/1/2017 12:00:00 AM,0,0,0,Colorado,GARFIELD,,TEP ROCKY MOUNTAIN LLC,0,0,0,0
96f3aabf-7c55-400c-bd87-40587ab5f330,05045236500000,10/1/2017 12:00:00 AM,0,0,0,Colorado,GARFIELD,,TEP ROCKY MOUNTAIN LLC,0,0,0,0
96f3aabf-7c55-400c-bd87-40587ab5f330,05045236500000,10/1/2017 12:00:00 AM,0,0,0,Colorado,GARFIELD,,TEP ROCKY MOUNTAIN LLC,0,0,0,0
b67fbad7-43b8-416f-92a0-b6de1c7ece96,05045234490000,1/1/2018 12:00:00 AM,16,11498,588,Colorado,GARFIELD,,TEP ROCKY MOUNTAIN LLC,18,1,639,33
b67fbad7-43b8-416f-92a0-b6de1c7ece96,05045234490000,12/1/2017 12:00:00 AM,0,0,0,Colorado,GARFIELD,,TEP ROCKY MOUNTAIN LLC,0,0,0,0
b67fbad7-43b8-416f-92a0-b6de1c7ece96,05045234490000,11/1/2017 12:00:00 AM,0,0,0,Colorado,GARFIELD,,TEP ROCKY MOUNTAIN LLC,0,0,0,0
b67fbad7-43b8-416f-92a0-b6de1c7ece96,05045234490000,11/1/2017 12:00:00 AM,0,0,0,Colorado,GARFIELD,,TEP ROCKY MOUNTAIN LLC,0,0,0,0
b67fbad7-43b8-416f-92a0-b6de1c7ece96,05045234490000,10/1/2017 12:00:00 AM,0,0,0,Colorado,GARFIELD,,TEP ROCKY MOUNTAIN LLC,0,0,0,0
b67fbad7-43b8-416f-92a0-b6de1c7ece96,05045234490000,10/1/2017 12:00:00 AM,0,0,0,Colorado,GARFIELD,,TEP ROCKY MOUNTAIN LLC,0,0,0,0
82985971-8ecd-414d-9662-c97f4f62cf8f,05045234480000,11/1/2017 12:00:00 AM,0,0,0,Colorado,GARFIELD,,TEP ROCKY MOUNTAIN LLC,0,0,0,0
82985971-8ecd-414d-9662-c97f4f62cf8f,05045234480000,11/1/2017 12:00:00 AM,0,0,0,Colorado,GARFIELD,,TEP ROCKY MOUNTAIN LLC,0,0,0,0
82985971-8ecd-414d-9662-c97f4f62cf8f,05045234480000,10/1/2017 12:00:00 AM,0,0,0,Colorado,GARFIELD,,TEP ROCKY MOUNTAIN LLC,0,0,0,0
82985971-8ecd-414d-9662-c97f4f62cf8f,05045234480000,10/1/2017 12:00:00 AM,0,0,0,Colorado,GARFIELD,,TEP ROCKY MOUNTAIN LLC,0,0,0,0
0e7c3943-1b4c-400b-8983-07004156ab6c,05045234290000,1/1/2018 12:00:00 AM,155,40136,2054,Colorado,GARFIELD,,TEP ROCKY MOUNTAIN LLC,31,5,1295,66
0e7c3943-1b4c-400b-8983-07004156ab6c,05045234290000,12/1/2017 12:00:00 AM,0,0,0,Colorado,GARFIELD,,TEP ROCKY MOUNTAIN LLC,0,0,0,0
0e7c3943-1b4c-400b-8983-07004156ab6c,05045234290000,11/1/2017 12:00:00 AM,0,0,0,Colorado,GARFIELD,,TEP ROCKY MOUNTAIN LLC,0,0,0,0
0e7c3943-1b4c-400b-8983-07004156ab6c,05045234290000,10/1/2017 12:00:00 AM,0,0,0,Colorado,GARFIELD,,TEP ROCKY MOUNTAIN LLC,0,0,0,0
0e7c3943-1b4c-400b-8983-07004156ab6c,05045234290000,9/1/2017 12:00:00 AM,0,0,0,Colorado,GARFIELD,,TEP ROCKY MOUNTAIN LLC,0,0,0,0
0e7c3943-1b4c-400b-8983-07004156ab6c,05045234290000,8/1/2017 12:00:00 AM,0,0,0,Colorado,GARFIELD,,TEP ROCKY MOUNTAIN LLC,0,0,0,0
6902743f-5d37-4d33-89d7-73afc226573e,05045236590000,11/1/2017 12:00:00 AM,0,0,0,Colorado,GARFIELD,,TEP ROCKY MOUNTAIN LLC,0,0,0,0
6902743f-5d37-4d33-89d7-73afc226573e,05045236590000,11/1/2017 12:00:00 AM,0,0,0,Colorado,GARFIELD,,TEP ROCKY MOUNTAIN LLC,0,0,0,0
6902743f-5d37-4d33-89d7-73afc226573e,05045236590000,10/1/2017 12:00:00 AM,0,0,0,Colorado,GARFIELD,,TEP ROCKY MOUNTAIN LLC,0,0,0,0
6902743f-5d37-4d33-89d7-73afc226573e,05045236590000,10/1/2017 12:00:00 AM,0,0,0,Colorado,GARFIELD,,TEP ROCKY MOUNTAIN LLC,0,0,0,0
52a1009b-73e7-4c33-896b-6f048ce53f8f,05045232950000,1/1/2018 12:00:00 AM,125,32467,1661,Colorado,GARFIELD,,TEP ROCKY MOUNTAIN LLC,21,6,1546,79
52a1009b-73e7-4c33-896b-6f048ce53f8f,05045232950000,12/1/2017 12:00:00 AM,0,0,0,Colorado,GARFIELD,,TEP ROCKY MOUNTAIN LLC,0,0,0,0
52a1009b-73e7-4c33-896b-6f048ce53f8f,05045232950000,11/1/2017 12:00:00 AM,0,0,0,Colorado,GARFIELD,,TEP ROCKY MOUNTAIN LLC,0,0,0,0
52a1009b-73e7-4c33-896b-6f048ce53f8f,05045232950000,10/1/2017 12:00:00 AM,0,0,0,Colorado,GARFIELD,,TEP ROCKY MOUNTAIN LLC,0,0,0,0
52a1009b-73e7-4c33-896b-6f048ce53f8f,05045232950000,9/1/2017 12:00:00 AM,0,0,0,Colorado,GARFIELD,,TEP ROCKY MOUNTAIN LLC,0,0,0,0
52a1009b-73e7-4c33-896b-6f048ce53f8f,05045232950000,9/1/2017 12:00:00 AM,0,0,0,Colorado,GARFIELD,,TEP ROCKY MOUNTAIN LLC,0,0,0,0
5074ed6f-48eb-4f02-bde1-ace819cc5784,05045236510000,1/1/2018 12:00:00 AM,22,6284,0,Colorado,GARFIELD,,TEP ROCKY MOUNTAIN LLC,31,1,203,0
5074ed6f-48eb-4f02-bde1-ace819cc5784,05045236510000,12/1/2017 12:00:00 AM,0,0,0,Colorado,GARFIELD,,TEP ROCKY MOUNTAIN LLC,0,0,0,0
5074ed6f-48eb-4f02-bde1-ace819cc5784,05045236510000,11/1/2017 12:00:00 AM,0,0,0,Colorado,GARFIELD,,TEP ROCKY MOUNTAIN LLC,0,0,0,0
5074ed6f-48eb-4f02-bde1-ace819cc5784,05045236510000,11/1/2017 12:00:00 AM,0,0,0,Colorado,GARFIELD,,TEP ROCKY MOUNTAIN LLC,0,0,0,0
96f3aabf-7c55-400c-bd87-40587ab5f330,05045236500000,1/1/2018 12:00:00 AM,21,5820,0,Colorado,GARFIELD,,TEP ROCKY MOUNTAIN LLC,31,1,188,0
96f3aabf-7c55-400c-bd87-40587ab5f330,05045236500000,12/1/2017 12:00:00 AM,0,0,0,Colorado,GARFIELD,,TEP ROCKY MOUNTAIN LLC,0,0,0,0
df70f7e1-7f42-4845-9e55-0b4b42d3b5b4,05045236430000,1/1/2018 12:00:00 AM,17,4749,0,Colorado,GARFIELD,,TEP ROCKY MOUNTAIN LLC,29,1,164,0
df70f7e1-7f42-4845-9e55-0b4b42d3b5b4,05045236430000,12/1/2017 12:00:00 AM,0,0,0,Colorado,GARFIELD,,TEP ROCKY MOUNTAIN LLC,0,0,0,0
82985971-8ecd-414d-9662-c97f4f62cf8f,05045234480000,1/1/2018 12:00:00 AM,26,18771,960,Colorado,GARFIELD,,TEP ROCKY MOUNTAIN LLC,21,1,894,46
c42ab934-aa43-4962-8314-e5dfa9e7542d,05075060630000,8/1/2014 12:00:00 AM,0,0,0,Colorado,LOGAN,,TIMKA RESOURCES LTD,0,0,0,0
c42ab934-aa43-4962-8314-e5dfa9e7542d,05075060630000,7/1/2014 12:00:00 AM,0,0,0,Colorado,LOGAN,,TIMKA RESOURCES LTD,0,0,0,0
c42ab934-aa43-4962-8314-e5dfa9e7542d,05075060630000,1/1/2008 12:00:00 AM,0,0,0,Colorado,LOGAN,,TIMKA RESOURCES LTD,0,0,0,0
c42ab934-aa43-4962-8314-e5dfa9e7542d,05075060630000,12/1/2007 12:00:00 AM,0,0,0,Colorado,LOGAN,,TIMKA RESOURCES LTD,0,0,0,0
c42ab934-aa43-4962-8314-e5dfa9e7542d,05075060630000,11/1/2007 12:00:00 AM,0,0,0,Colorado,LOGAN,,TIMKA RESOURCES LTD,0,0,0,0
c42ab934-aa43-4962-8314-e5dfa9e7542d,05075060630000,10/1/2007 12:00:00 AM,0,0,0,Colorado,LOGAN,,TIMKA RESOURCES LTD,0,0,0,0
c42ab934-aa43-4962-8314-e5dfa9e7542d,05075060630000,9/1/2007 12:00:00 AM,0,0,0,Colorado,LOGAN,,TIMKA RESOURCES LTD,0,0,0,0
c42ab934-aa43-4962-8314-e5dfa9e7542d,05075060630000,8/1/2007 12:00:00 AM,0,0,0,Colorado,LOGAN,,TIMKA RESOURCES LTD,0,0,0,0
c42ab934-aa43-4962-8314-e5dfa9e7542d,05075060630000,7/1/2007 12:00:00 AM,0,0,0,Colorado,LOGAN,,TIMKA RESOURCES LTD,0,0,0,0
c42ab934-aa43-4962-8314-e5dfa9e7542d,05075060630000,6/1/2007 12:00:00 AM,0,0,0,Colorado,LOGAN,,TIMKA RESOURCES LTD,0,0,0,0
ecfd2150-6037-4f2d-8f52-b0fdae12e330,3001544068,1/1/2018 12:00:00 AM,3341,6067,8233,New Mexico,EDDY,PADUCA,"DEVON ENERGY PRODUCTION COMPANY, LP",6,557,1011,1372
69eece01-8351-43af-b858-16c53cc31670,3001544199,1/1/2018 12:00:00 AM,8236,14571,34775,New Mexico,EDDY,PADUCA,"DEVON ENERGY PRODUCTION COMPANY, LP",15,549,971,2318
880d878e-4e38-4ce3-88ee-d5d28c55d5cd,3001544120,1/1/2018 12:00:00 AM,21341,39415,16344,New Mexico,EDDY,PARKWAY,"DEVON ENERGY PRODUCTION COMPANY, LP",22,970,1792,743
880d878e-4e38-4ce3-88ee-d5d28c55d5cd,3001544120,12/1/2017 12:00:00 AM,0,0,0,New Mexico,EDDY,PARKWAY,"DEVON ENERGY PRODUCTION COMPANY, LP",0,0,0,0
ab3bb222-0d05-47d0-854d-5fd5b153fb34,3002543184,1/1/2018 12:00:00 AM,1032,5537,12395,New Mexico,LEA,BRADLEY,"DEVON ENERGY PRODUCTION COMPANY, LP",9,115,615,1377
74b48660-575f-4ad6-9b5e-64424ecb2935,3001544121,1/1/2018 12:00:00 AM,15803,34053,10590,New Mexico,EDDY,PARKWAY,"DEVON ENERGY PRODUCTION COMPANY, LP",21,753,1622,504
74b48660-575f-4ad6-9b5e-64424ecb2935,3001544121,12/1/2017 12:00:00 AM,0,0,0,New Mexico,EDDY,PARKWAY,"DEVON ENERGY PRODUCTION COMPANY, LP",0,0,0,0
8380b2a9-b99e-4f5c-9516-99d482aa9df1,3001544106,1/1/2018 12:00:00 AM,12186,22822,19085,New Mexico,EDDY,PADUCA,"DEVON ENERGY PRODUCTION COMPANY, LP",13,937,1756,1468
8e48350d-4ed9-4d55-8d42-ac88f72984e4,3001544201,1/1/2018 12:00:00 AM,20017,22879,12829,New Mexico,EDDY,PARKWAY,"DEVON ENERGY PRODUCTION COMPANY, LP",14,1430,1634,916
8e48350d-4ed9-4d55-8d42-ac88f72984e4,3001544201,12/1/2017 12:00:00 AM,0,0,0,New Mexico,EDDY,PARKWAY,"DEVON ENERGY PRODUCTION COMPANY, LP",0,0,0,0
c1bab69d-0505-4b81-800b-71fbdf31d32a,05045234810000,11/1/2017 12:00:00 AM,0,0,0,Colorado,GARFIELD,,URSA OPERATING COMPANY LLC,0,0,0,0
c1bab69d-0505-4b81-800b-71fbdf31d32a,05045234810000,10/1/2017 12:00:00 AM,0,0,0,Colorado,GARFIELD,,URSA OPERATING COMPANY LLC,0,0,0,0
c1bab69d-0505-4b81-800b-71fbdf31d32a,05045234810000,9/1/2017 12:00:00 AM,0,0,0,Colorado,GARFIELD,,URSA OPERATING COMPANY LLC,0,0,0,0
c1bab69d-0505-4b81-800b-71fbdf31d32a,05045234810000,8/1/2017 12:00:00 AM,0,0,0,Colorado,GARFIELD,,URSA OPERATING COMPANY LLC,0,0,0,0
c1bab69d-0505-4b81-800b-71fbdf31d32a,05045234810000,7/1/2017 12:00:00 AM,0,0,0,Colorado,GARFIELD,,URSA OPERATING COMPANY LLC,0,0,0,0
c1bab69d-0505-4b81-800b-71fbdf31d32a,05045234810000,6/1/2017 12:00:00 AM,0,0,0,Colorado,GARFIELD,,URSA OPERATING COMPANY LLC,0,0,0,0
c2020424-90fe-4e36-a107-c1f7be28ac28,05045233200000,1/1/2018 12:00:00 AM,0,7527,0,Colorado,GARFIELD,,URSA OPERATING COMPANY LLC,12,0,627,0
c2020424-90fe-4e36-a107-c1f7be28ac28,05045233200000,12/1/2017 12:00:00 AM,0,0,0,Colorado,GARFIELD,,URSA OPERATING COMPANY LLC,0,0,0,0
c2020424-90fe-4e36-a107-c1f7be28ac28,05045233200000,10/1/2017 12:00:00 AM,0,0,0,Colorado,GARFIELD,,URSA OPERATING COMPANY LLC,0,0,0,0
